"data";"valor"
"28/11/1984";"2828,0000"
"29/11/1984";"2828,0000"
"30/11/1984";"2881,0000"
"03/12/1984";"2881,0000"
"04/12/1984";"2881,0000"
"05/12/1984";"2923,0000"
"06/12/1984";"2923,0000"
"07/12/1984";"2923,0000"
"10/12/1984";"2965,0000"
"11/12/1984";"2965,0000"
"12/12/1984";"2965,0000"
"13/12/1984";"2965,0000"
"14/12/1984";"3008,0000"
"17/12/1984";"3008,0000"
"18/12/1984";"3008,0000"
"19/12/1984";"3008,0000"
"20/12/1984";"3056,0000"
"21/12/1984";"3056,0000"
"24/12/1984";"3056,0000"
"26/12/1984";"3106,0000"
"27/12/1984";"3106,0000"
"28/12/1984";"3184,0000"
"07/01/1985";"3244,0000"
"08/01/1985";"3244,0000"
"09/01/1985";"3244,0000"
"10/01/1985";"3244,0000"
"11/01/1985";"3318,0000"
"14/01/1985";"3318,0000"
"15/01/1985";"3318,0000"
"16/01/1985";"3393,0000"
"17/01/1985";"3393,0000"
"18/01/1985";"3393,0000"
"21/01/1985";"3393,0000"
"22/01/1985";"3458,0000"
"23/01/1985";"3458,0000"
"24/01/1985";"3458,0000"
"25/01/1985";"3458,0000"
"28/01/1985";"3511,0000"
"29/01/1985";"3511,0000"
"30/01/1985";"3511,0000"
"31/01/1985";"3585,0000"
"01/02/1985";"3585,0000"
"04/02/1985";"3585,0000"
"05/02/1985";"3585,0000"
"06/02/1985";"3585,0000"
"07/02/1985";"3656,0000"
"08/02/1985";"3656,0000"
"11/02/1985";"3729,0000"
"12/02/1985";"3729,0000"
"13/02/1985";"3729,0000"
"14/02/1985";"3802,0000"
"15/02/1985";"3802,0000"
"20/02/1985";"3802,0000"
"21/02/1985";"3875,0000"
"22/02/1985";"3875,0000"
"25/02/1985";"3936,0000"
"26/02/1985";"3936,0000"
"27/02/1985";"3936,0000"
"28/02/1985";"3951,0000"
"01/03/1985";"3951,0000"
"04/03/1985";"3951,0000"
"05/03/1985";"4017,0000"
"06/03/1985";"4017,0000"
"07/03/1985";"4017,0000"
"08/03/1985";"4017,0000"
"11/03/1985";"4088,0000"
"12/03/1985";"4088,0000"
"13/03/1985";"4088,0000"
"14/03/1985";"4161,0000"
"15/03/1985";"4161,0000"
"18/03/1985";"4161,0000"
"19/03/1985";"4161,0000"
"20/03/1985";"4200,0000"
"21/03/1985";"4200,0000"
"22/03/1985";"4250,0000"
"25/03/1985";"4290,0000"
"26/03/1985";"4330,0000"
"27/03/1985";"4370,0000"
"28/03/1985";"4400,0000"
"29/03/1985";"4450,0000"
"01/04/1985";"4470,0000"
"02/04/1985";"4500,0000"
"03/04/1985";"4530,0000"
"08/04/1985";"4560,0000"
"09/04/1985";"4580,0000"
"10/04/1985";"4600,0000"
"11/04/1985";"4630,0000"
"12/04/1985";"4650,0000"
"15/04/1985";"4680,0000"
"16/04/1985";"4710,0000"
"17/04/1985";"4730,0000"
"18/04/1985";"4760,0000"
"19/04/1985";"4790,0000"
"22/04/1985";"4810,0000"
"23/04/1985";"4840,0000"
"24/04/1985";"4870,0000"
"25/04/1985";"4890,0000"
"26/04/1985";"4920,0000"
"29/04/1985";"4950,0000"
"30/04/1985";"4980,0000"
"02/05/1985";"5000,0000"
"03/05/1985";"5020,0000"
"06/05/1985";"5050,0000"
"07/05/1985";"5070,0000"
"08/05/1985";"5090,0000"
"09/05/1985";"5110,0000"
"10/05/1985";"5130,0000"
"13/05/1985";"5160,0000"
"14/05/1985";"5180,0000"
"15/05/1985";"5200,0000"
"16/05/1985";"5220,0000"
"17/05/1985";"5240,0000"
"20/05/1985";"5270,0000"
"21/05/1985";"5290,0000"
"22/05/1985";"5310,0000"
"23/05/1985";"5340,0000"
"24/05/1985";"5360,0000"
"27/05/1985";"5390,0000"
"28/05/1985";"5410,0000"
"29/05/1985";"5430,0000"
"30/05/1985";"5450,0000"
"31/05/1985";"5480,0000"
"03/06/1985";"5510,0000"
"04/06/1985";"5530,0000"
"05/06/1985";"5560,0000"
"06/06/1985";"5580,0000"
"07/06/1985";"5580,0000"
"10/06/1985";"5610,0000"
"11/06/1985";"5630,0000"
"12/06/1985";"5660,0000"
"13/06/1985";"5690,0000"
"14/06/1985";"5710,0000"
"17/06/1985";"5740,0000"
"18/06/1985";"5770,0000"
"19/06/1985";"5790,0000"
"20/06/1985";"5820,0000"
"21/06/1985";"5850,0000"
"24/06/1985";"5880,0000"
"25/06/1985";"5900,0000"
"26/06/1985";"5930,0000"
"27/06/1985";"5960,0000"
"28/06/1985";"5980,0000"
"01/07/1985";"6000,0000"
"02/07/1985";"6020,0000"
"03/07/1985";"6040,0000"
"04/07/1985";"6060,0000"
"05/07/1985";"6080,0000"
"08/07/1985";"6100,0000"
"09/07/1985";"6120,0000"
"10/07/1985";"6140,0000"
"11/07/1985";"6160,0000"
"12/07/1985";"6180,0000"
"15/07/1985";"6200,0000"
"16/07/1985";"6220,0000"
"17/07/1985";"6240,0000"
"18/07/1985";"6260,0000"
"19/07/1985";"6280,0000"
"22/07/1985";"6300,0000"
"23/07/1985";"6320,0000"
"24/07/1985";"6340,0000"
"25/07/1985";"6360,0000"
"26/07/1985";"6380,0000"
"29/07/1985";"6400,0000"
"30/07/1985";"6420,0000"
"31/07/1985";"6440,0000"
"01/08/1985";"6460,0000"
"02/08/1985";"6480,0000"
"05/08/1985";"6510,0000"
"06/08/1985";"6530,0000"
"07/08/1985";"6560,0000"
"08/08/1985";"6580,0000"
"09/08/1985";"6600,0000"
"12/08/1985";"6630,0000"
"13/08/1985";"6650,0000"
"14/08/1985";"6670,0000"
"15/08/1985";"6700,0000"
"16/08/1985";"6720,0000"
"19/08/1985";"6750,0000"
"20/08/1985";"6770,0000"
"21/08/1985";"6790,0000"
"22/08/1985";"6820,0000"
"23/08/1985";"6840,0000"
"26/08/1985";"6870,0000"
"27/08/1985";"6890,0000"
"28/08/1985";"6920,0000"
"29/08/1985";"6940,0000"
"30/08/1985";"6970,0000"
"02/09/1985";"7030,0000"
"03/09/1985";"7075,0000"
"04/09/1985";"7125,0000"
"05/09/1985";"7170,0000"
"06/09/1985";"7215,0000"
"09/09/1985";"7265,0000"
"10/09/1985";"7310,0000"
"11/09/1985";"7360,0000"
"12/09/1985";"7405,0000"
"13/09/1985";"7455,0000"
"16/09/1985";"7490,0000"
"17/09/1985";"7525,0000"
"18/09/1985";"7560,0000"
"19/09/1985";"7595,0000"
"20/09/1985";"7630,0000"
"23/09/1985";"7665,0000"
"24/09/1985";"7700,0000"
"25/09/1985";"7730,0000"
"26/09/1985";"7765,0000"
"27/09/1985";"7800,0000"
"30/09/1985";"7825,0000"
"01/10/1985";"7855,0000"
"02/10/1985";"7880,0000"
"03/10/1985";"7910,0000"
"04/10/1985";"7940,0000"
"07/10/1985";"7965,0000"
"08/10/1985";"7995,0000"
"09/10/1985";"8020,0000"
"10/10/1985";"8050,0000"
"11/10/1985";"8080,0000"
"14/10/1985";"8105,0000"
"15/10/1985";"8135,0000"
"16/10/1985";"8170,0000"
"17/10/1985";"8205,0000"
"18/10/1985";"8240,0000"
"21/10/1985";"8275,0000"
"22/10/1985";"8310,0000"
"23/10/1985";"8345,0000"
"24/10/1985";"8380,0000"
"25/10/1985";"8415,0000"
"28/10/1985";"8450,0000"
"29/10/1985";"8485,0000"
"30/10/1985";"8520,0000"
"31/10/1985";"8560,0000"
"01/11/1985";"8595,0000"
"04/11/1985";"8625,0000"
"05/11/1985";"8655,0000"
"06/11/1985";"8685,0000"
"07/11/1985";"8715,0000"
"08/11/1985";"8745,0000"
"11/11/1985";"8775,0000"
"12/11/1985";"8805,0000"
"13/11/1985";"8840,0000"
"14/11/1985";"8870,0000"
"18/11/1985";"8915,0000"
"19/11/1985";"8960,0000"
"20/11/1985";"9005,0000"
"21/11/1985";"9050,0000"
"22/11/1985";"9095,0000"
"25/11/1985";"9145,0000"
"26/11/1985";"9195,0000"
"27/11/1985";"9245,0000"
"28/11/1985";"9300,0000"
"29/11/1985";"9350,0000"
"02/12/1985";"9400,0000"
"03/12/1985";"9450,0000"
"04/12/1985";"9495,0000"
"05/12/1985";"9545,0000"
"06/12/1985";"9600,0000"
"09/12/1985";"9655,0000"
"10/12/1985";"9705,0000"
"11/12/1985";"9755,0000"
"12/12/1985";"9805,0000"
"13/12/1985";"9855,0000"
"16/12/1985";"9915,0000"
"17/12/1985";"9975,0000"
"18/12/1985";"10035,0000"
"19/12/1985";"10100,0000"
"20/12/1985";"10160,0000"
"23/12/1985";"10225,0000"
"24/12/1985";"10290,0000"
"26/12/1985";"10360,0000"
"27/12/1985";"10425,0000"
"30/12/1985";"10490,0000"
"31/12/1985";"10490,0000"
"02/01/1986";"10560,0000"
"03/01/1986";"10630,0000"
"06/01/1986";"10695,0000"
"07/01/1986";"10760,0000"
"08/01/1986";"10830,0000"
"09/01/1986";"10895,0000"
"10/01/1986";"10965,0000"
"13/01/1986";"11035,0000"
"14/01/1986";"11100,0000"
"15/01/1986";"11170,0000"
"16/01/1986";"11245,0000"
"17/01/1986";"11315,0000"
"20/01/1986";"11390,0000"
"21/01/1986";"11470,0000"
"22/01/1986";"11545,0000"
"23/01/1986";"11630,0000"
"24/01/1986";"11710,0000"
"27/01/1986";"11795,0000"
"28/01/1986";"11885,0000"
"29/01/1986";"11975,0000"
"30/01/1986";"12065,0000"
"31/01/1986";"12155,0000"
"03/02/1986";"12255,0000"
"04/02/1986";"12355,0000"
"05/02/1986";"12455,0000"
"06/02/1986";"12560,0000"
"07/02/1986";"12665,0000"
"12/02/1986";"12770,0000"
"13/02/1986";"12875,0000"
"14/02/1986";"12985,0000"
"17/02/1986";"13065,0000"
"18/02/1986";"13145,0000"
"19/02/1986";"13225,0000"
"20/02/1986";"13305,0000"
"21/02/1986";"13385,0000"
"24/02/1986";"13475,0000"
"25/02/1986";"13570,0000"
"26/02/1986";"13660,0000"
"27/02/1986";"13750,0000"
"03/03/1986";"13,8400"
"04/03/1986";"13,8400"
"05/03/1986";"13,8400"
"06/03/1986";"13,8400"
"07/03/1986";"13,8400"
"10/03/1986";"13,8400"
"11/03/1986";"13,8400"
"12/03/1986";"13,8400"
"13/03/1986";"13,8400"
"14/03/1986";"13,8400"
"17/03/1986";"13,8400"
"18/03/1986";"13,8400"
"19/03/1986";"13,8400"
"20/03/1986";"13,8400"
"21/03/1986";"13,8400"
"24/03/1986";"13,8400"
"25/03/1986";"13,8400"
"26/03/1986";"13,8400"
"31/03/1986";"13,8400"
"01/04/1986";"13,8400"
"02/04/1986";"13,8400"
"03/04/1986";"13,8400"
"04/04/1986";"13,8400"
"07/04/1986";"13,8400"
"08/04/1986";"13,8400"
"09/04/1986";"13,8400"
"10/04/1986";"13,8400"
"11/04/1986";"13,8400"
"14/04/1986";"13,8400"
"15/04/1986";"13,8400"
"16/04/1986";"13,8400"
"17/04/1986";"13,8400"
"18/04/1986";"13,8400"
"22/04/1986";"13,8400"
"23/04/1986";"13,8400"
"24/04/1986";"13,8400"
"25/04/1986";"13,8400"
"28/04/1986";"13,8400"
"29/04/1986";"13,8400"
"30/04/1986";"13,8400"
"02/05/1986";"13,8400"
"05/05/1986";"13,8400"
"06/05/1986";"13,8400"
"07/05/1986";"13,8400"
"08/05/1986";"13,8400"
"09/05/1986";"13,8400"
"12/05/1986";"13,8400"
"13/05/1986";"13,8400"
"14/05/1986";"13,8400"
"15/05/1986";"13,8400"
"16/05/1986";"13,8400"
"19/05/1986";"13,8400"
"20/05/1986";"13,8400"
"21/05/1986";"13,8400"
"22/05/1986";"13,8400"
"23/05/1986";"13,8400"
"27/05/1986";"13,8400"
"28/05/1986";"13,8400"
"29/05/1986";"13,8400"
"30/05/1986";"13,8400"
"02/06/1986";"13,8400"
"03/06/1986";"13,8400"
"04/06/1986";"13,8400"
"05/06/1986";"13,8400"
"06/06/1986";"13,8400"
"09/06/1986";"13,8400"
"10/06/1986";"13,8400"
"11/06/1986";"13,8400"
"12/06/1986";"13,8400"
"13/06/1986";"13,8400"
"16/06/1986";"13,8400"
"17/06/1986";"13,8400"
"18/06/1986";"13,8400"
"19/06/1986";"13,8400"
"20/06/1986";"13,8400"
"23/06/1986";"13,8400"
"24/06/1986";"13,8400"
"25/06/1986";"13,8400"
"26/06/1986";"13,8400"
"27/06/1986";"13,8400"
"30/06/1986";"13,8400"
"01/07/1986";"13,8400"
"02/07/1986";"13,8400"
"03/07/1986";"13,8400"
"04/07/1986";"13,8400"
"07/07/1986";"13,8400"
"08/07/1986";"13,8400"
"09/07/1986";"13,8400"
"10/07/1986";"13,8400"
"11/07/1986";"13,8400"
"14/07/1986";"13,8400"
"15/07/1986";"13,8400"
"16/07/1986";"13,8400"
"17/07/1986";"13,8400"
"18/07/1986";"13,8400"
"21/07/1986";"13,8400"
"22/07/1986";"13,8400"
"23/07/1986";"13,8400"
"24/07/1986";"13,8400"
"25/07/1986";"13,8400"
"28/07/1986";"13,8400"
"29/07/1986";"13,8400"
"30/07/1986";"13,8400"
"31/07/1986";"13,8400"
"01/08/1986";"13,8400"
"04/08/1986";"13,8400"
"05/08/1986";"13,8400"
"06/08/1986";"13,8400"
"07/08/1986";"13,8400"
"08/08/1986";"13,8400"
"11/08/1986";"13,8400"
"12/08/1986";"13,8400"
"13/08/1986";"13,8400"
"14/08/1986";"13,8400"
"15/08/1986";"13,8400"
"18/08/1986";"13,8400"
"19/08/1986";"13,8400"
"20/08/1986";"13,8400"
"21/08/1986";"13,8400"
"22/08/1986";"13,8400"
"25/08/1986";"13,8400"
"26/08/1986";"13,8400"
"27/08/1986";"13,8400"
"28/08/1986";"13,8400"
"29/08/1986";"13,8400"
"01/09/1986";"13,8400"
"02/09/1986";"13,8400"
"03/09/1986";"13,8400"
"04/09/1986";"13,8400"
"05/09/1986";"13,8400"
"08/09/1986";"13,8400"
"09/09/1986";"13,8400"
"10/09/1986";"13,8400"
"11/09/1986";"13,8400"
"12/09/1986";"13,8400"
"15/09/1986";"13,8400"
"16/09/1986";"13,8400"
"17/09/1986";"13,8400"
"18/09/1986";"13,8400"
"19/09/1986";"13,8400"
"22/09/1986";"13,8400"
"23/09/1986";"13,8400"
"24/09/1986";"13,8400"
"25/09/1986";"13,8400"
"26/09/1986";"13,8400"
"29/09/1986";"13,8400"
"30/09/1986";"13,8400"
"01/10/1986";"13,8400"
"02/10/1986";"13,8400"
"03/10/1986";"13,8400"
"06/10/1986";"13,8400"
"07/10/1986";"13,8400"
"08/10/1986";"13,8400"
"09/10/1986";"13,8400"
"10/10/1986";"13,8400"
"13/10/1986";"13,8400"
"14/10/1986";"13,8400"
"15/10/1986";"13,8400"
"16/10/1986";"14,0900"
"17/10/1986";"14,0900"
"20/10/1986";"14,0900"
"21/10/1986";"14,0900"
"22/10/1986";"14,0900"
"23/10/1986";"14,0900"
"24/10/1986";"14,0900"
"27/10/1986";"14,0900"
"28/10/1986";"14,0900"
"29/10/1986";"14,0900"
"30/10/1986";"14,0900"
"31/10/1986";"14,0900"
"03/11/1986";"14,0900"
"04/11/1986";"14,0900"
"05/11/1986";"14,0900"
"06/11/1986";"14,0900"
"07/11/1986";"14,0900"
"10/11/1986";"14,0900"
"11/11/1986";"14,0900"
"12/11/1986";"14,0900"
"13/11/1986";"14,0900"
"14/11/1986";"14,0900"
"17/11/1986";"14,0900"
"18/11/1986";"14,0900"
"19/11/1986";"14,0900"
"20/11/1986";"14,0900"
"21/11/1986";"14,0900"
"24/11/1986";"14,1260"
"25/11/1986";"14,1420"
"26/11/1986";"14,1590"
"27/11/1986";"14,1770"
"28/11/1986";"14,1960"
"01/12/1986";"14,2160"
"02/12/1986";"14,2430"
"03/12/1986";"14,2790"
"04/12/1986";"14,3100"
"05/12/1986";"14,3400"
"08/12/1986";"14,3710"
"09/12/1986";"14,4030"
"10/12/1986";"14,4390"
"11/12/1986";"14,4740"
"12/12/1986";"14,5080"
"15/12/1986";"14,5420"
"16/12/1986";"14,5770"
"17/12/1986";"14,6110"
"18/12/1986";"14,6450"
"19/12/1986";"14,6800"
"22/12/1986";"14,7150"
"23/12/1986";"14,7500"
"24/12/1986";"14,7860"
"26/12/1986";"14,8220"
"29/12/1986";"14,8590"
"30/12/1986";"14,8950"
"31/12/1986";"14,9390"
"02/01/1987";"14,9920"
"05/01/1987";"15,0370"
"06/01/1987";"15,0990"
"07/01/1987";"15,1600"
"08/01/1987";"15,2220"
"09/01/1987";"15,2830"
"12/01/1987";"15,3590"
"13/01/1987";"15,4360"
"14/01/1987";"15,5120"
"15/01/1987";"15,5890"
"16/01/1987";"15,6680"
"19/01/1987";"15,7480"
"20/01/1987";"15,8290"
"21/01/1987";"15,9100"
"22/01/1987";"15,9920"
"23/01/1987";"16,0740"
"26/01/1987";"16,1650"
"27/01/1987";"16,2580"
"28/01/1987";"16,3500"
"29/01/1987";"16,4440"
"30/01/1987";"16,5370"
"02/02/1987";"16,6320"
"03/02/1987";"16,7590"
"04/02/1987";"16,8880"
"05/02/1987";"17,0180"
"06/02/1987";"17,1480"
"09/02/1987";"17,2890"
"10/02/1987";"17,4550"
"11/02/1987";"17,6300"
"12/02/1987";"17,8060"
"13/02/1987";"17,9850"
"16/02/1987";"18,1680"
"17/02/1987";"18,3530"
"18/02/1987";"18,5390"
"19/02/1987";"18,7280"
"20/02/1987";"18,9190"
"23/02/1987";"19,1120"
"24/02/1987";"19,3070"
"25/02/1987";"19,5040"
"26/02/1987";"19,6780"
"27/02/1987";"19,7950"
"04/03/1987";"19,9020"
"05/03/1987";"20,0120"
"06/03/1987";"20,1220"
"09/03/1987";"20,2480"
"10/03/1987";"20,3730"
"11/03/1987";"20,5010"
"12/03/1987";"20,6290"
"13/03/1987";"20,7290"
"16/03/1987";"20,8130"
"17/03/1987";"20,9280"
"18/03/1987";"21,0450"
"19/03/1987";"21,1600"
"20/03/1987";"21,2790"
"23/03/1987";"21,3990"
"24/03/1987";"21,5210"
"25/03/1987";"21,6440"
"26/03/1987";"21,7670"
"27/03/1987";"21,8920"
"30/03/1987";"22,0180"
"31/03/1987";"22,1440"
"01/04/1987";"22,2710"
"02/04/1987";"22,3980"
"03/04/1987";"22,5270"
"06/04/1987";"22,6560"
"07/04/1987";"22,8030"
"08/04/1987";"22,9540"
"09/04/1987";"23,1060"
"10/04/1987";"23,2830"
"13/04/1987";"23,4620"
"14/04/1987";"23,6400"
"15/04/1987";"23,8200"
"21/04/1987";"24,0020"
"22/04/1987";"24,1890"
"23/04/1987";"24,3780"
"24/04/1987";"24,5690"
"27/04/1987";"24,7610"
"28/04/1987";"24,9710"
"29/04/1987";"25,2010"
"30/04/1987";"25,4340"
"04/05/1987";"27,5920"
"05/05/1987";"27,8490"
"06/05/1987";"28,1090"
"07/05/1987";"28,3730"
"08/05/1987";"28,7310"
"11/05/1987";"29,0830"
"12/05/1987";"29,5180"
"13/05/1987";"29,9610"
"14/05/1987";"30,4130"
"15/05/1987";"30,8740"
"18/05/1987";"31,1510"
"19/05/1987";"31,4340"
"20/05/1987";"31,7230"
"21/05/1987";"32,0160"
"22/05/1987";"32,3160"
"25/05/1987";"32,6260"
"26/05/1987";"32,9480"
"27/05/1987";"33,2930"
"28/05/1987";"33,6420"
"29/05/1987";"33,9960"
"01/06/1987";"34,3570"
"02/06/1987";"34,7210"
"03/06/1987";"35,0870"
"04/06/1987";"35,4550"
"05/06/1987";"35,8270"
"08/06/1987";"36,2030"
"09/06/1987";"36,5830"
"10/06/1987";"36,9650"
"11/06/1987";"37,3480"
"12/06/1987";"37,7300"
"15/06/1987";"38,0970"
"16/06/1987";"41,7160"
"17/06/1987";"41,8820"
"18/06/1987";"42,0460"
"19/06/1987";"42,2100"
"22/06/1987";"42,3750"
"23/06/1987";"42,5400"
"24/06/1987";"42,7050"
"25/06/1987";"42,8720"
"26/06/1987";"43,0390"
"29/06/1987";"43,2070"
"30/06/1987";"43,3760"
"01/07/1987";"43,5450"
"02/07/1987";"43,6970"
"03/07/1987";"43,8500"
"06/07/1987";"44,0040"
"07/07/1987";"44,1580"
"08/07/1987";"44,2990"
"09/07/1987";"44,4320"
"10/07/1987";"44,5660"
"13/07/1987";"44,6900"
"14/07/1987";"44,8070"
"15/07/1987";"44,9180"
"16/07/1987";"45,0290"
"17/07/1987";"45,1330"
"20/07/1987";"45,2340"
"21/07/1987";"45,3360"
"22/07/1987";"45,4260"
"23/07/1987";"45,5100"
"24/07/1987";"45,5970"
"27/07/1987";"45,6830"
"28/07/1987";"45,7630"
"29/07/1987";"45,8490"
"30/07/1987";"45,9320"
"31/07/1987";"46,0210"
"03/08/1987";"46,1080"
"04/08/1987";"46,1960"
"05/08/1987";"46,2840"
"06/08/1987";"46,3720"
"07/08/1987";"46,4600"
"10/08/1987";"46,5480"
"11/08/1987";"46,6360"
"12/08/1987";"46,7250"
"13/08/1987";"46,8230"
"14/08/1987";"46,9310"
"17/08/1987";"47,0480"
"18/08/1987";"47,1740"
"19/08/1987";"47,3000"
"20/08/1987";"47,4270"
"21/08/1987";"47,5590"
"24/08/1987";"47,6910"
"25/08/1987";"47,8240"
"26/08/1987";"47,9570"
"27/08/1987";"48,0900"
"28/08/1987";"48,2240"
"31/08/1987";"48,3580"
"01/09/1987";"48,4920"
"02/09/1987";"48,6270"
"03/09/1987";"48,7620"
"04/09/1987";"48,8980"
"08/09/1987";"49,0340"
"09/09/1987";"49,1700"
"10/09/1987";"49,3070"
"11/09/1987";"49,4440"
"14/09/1987";"49,5810"
"15/09/1987";"49,7190"
"16/09/1987";"49,8570"
"17/09/1987";"49,9960"
"18/09/1987";"50,1350"
"21/09/1987";"50,2740"
"22/09/1987";"50,4140"
"23/09/1987";"50,5540"
"24/09/1987";"50,6940"
"25/09/1987";"50,8350"
"28/09/1987";"50,9760"
"29/09/1987";"51,1290"
"30/09/1987";"51,2820"
"01/10/1987";"51,4360"
"02/10/1987";"51,5900"
"05/10/1987";"51,7450"
"06/10/1987";"51,9000"
"07/10/1987";"52,0700"
"08/10/1987";"52,2410"
"09/10/1987";"52,4290"
"13/10/1987";"52,6170"
"14/10/1987";"52,8060"
"15/10/1987";"53,0160"
"16/10/1987";"53,2270"
"19/10/1987";"53,4640"
"20/10/1987";"53,7020"
"21/10/1987";"53,9410"
"22/10/1987";"54,2160"
"23/10/1987";"54,4930"
"26/10/1987";"54,7710"
"27/10/1987";"55,0500"
"28/10/1987";"55,3310"
"29/10/1987";"55,6130"
"30/10/1987";"55,8970"
"03/11/1987";"56,1890"
"04/11/1987";"56,4830"
"05/11/1987";"56,7780"
"06/11/1987";"57,0750"
"09/11/1987";"57,3740"
"10/11/1987";"57,6740"
"11/11/1987";"57,9940"
"12/11/1987";"58,3160"
"13/11/1987";"58,6400"
"16/11/1987";"58,9660"
"17/11/1987";"59,3040"
"18/11/1987";"59,6440"
"19/11/1987";"59,9860"
"20/11/1987";"60,3300"
"23/11/1987";"60,6850"
"24/11/1987";"61,1290"
"25/11/1987";"61,5760"
"26/11/1987";"62,0270"
"27/11/1987";"62,5460"
"30/11/1987";"63,0690"
"01/12/1987";"63,5960"
"02/12/1987";"63,9690"
"03/12/1987";"64,3440"
"04/12/1987";"64,7210"
"07/12/1987";"65,1000"
"08/12/1987";"65,4810"
"09/12/1987";"65,8650"
"10/12/1987";"66,2510"
"11/12/1987";"66,6390"
"14/12/1987";"67,0300"
"15/12/1987";"67,4230"
"16/12/1987";"67,8180"
"17/12/1987";"68,2150"
"18/12/1987";"68,6150"
"21/12/1987";"69,0170"
"22/12/1987";"69,4210"
"23/12/1987";"69,8280"
"24/12/1987";"70,2370"
"28/12/1987";"70,6490"
"29/12/1987";"71,1790"
"30/12/1987";"71,7130"
"31/12/1987";"72,2510"
"04/01/1988";"72,2510"
"05/01/1988";"72,7930"
"06/01/1988";"73,3390"
"07/01/1988";"73,8890"
"08/01/1988";"74,4430"
"11/01/1988";"75,0010"
"12/01/1988";"75,5640"
"13/01/1988";"76,1310"
"14/01/1988";"76,7020"
"15/01/1988";"77,2770"
"18/01/1988";"77,8570"
"19/01/1988";"78,4410"
"20/01/1988";"79,0290"
"21/01/1988";"79,6220"
"22/01/1988";"80,2190"
"25/01/1988";"80,8210"
"26/01/1988";"81,4590"
"27/01/1988";"82,1020"
"28/01/1988";"82,7500"
"29/01/1988";"83,4030"
"01/02/1988";"84,0610"
"02/02/1988";"84,7480"
"03/02/1988";"85,4410"
"04/02/1988";"86,1400"
"05/02/1988";"86,8440"
"08/02/1988";"87,5540"
"09/02/1988";"88,2700"
"10/02/1988";"88,9920"
"11/02/1988";"89,7200"
"12/02/1988";"90,5380"
"17/02/1988";"91,3640"
"18/02/1988";"92,1970"
"19/02/1988";"93,0380"
"22/02/1988";"93,8870"
"23/02/1988";"94,7920"
"24/02/1988";"95,7060"
"25/02/1988";"96,6280"
"26/02/1988";"97,5590"
"29/02/1988";"98,4990"
"01/03/1988";"99,4480"
"02/03/1988";"100,2900"
"03/03/1988";"101,1400"
"04/03/1988";"101,8600"
"07/03/1988";"102,5600"
"08/03/1988";"103,2700"
"09/03/1988";"103,9800"
"10/03/1988";"104,7000"
"11/03/1988";"105,4200"
"14/03/1988";"106,1100"
"15/03/1988";"106,8000"
"16/03/1988";"107,5000"
"17/03/1988";"108,2000"
"18/03/1988";"108,9100"
"21/03/1988";"109,6200"
"22/03/1988";"110,3400"
"23/03/1988";"111,0600"
"24/03/1988";"111,7900"
"25/03/1988";"112,4700"
"28/03/1988";"113,1600"
"29/03/1988";"113,8500"
"30/03/1988";"114,5500"
"04/04/1988";"115,5400"
"05/04/1988";"116,5400"
"06/04/1988";"117,5500"
"07/04/1988";"118,5700"
"08/04/1988";"119,6400"
"11/04/1988";"120,7200"
"12/04/1988";"121,8100"
"13/04/1988";"122,9100"
"14/04/1988";"123,9700"
"15/04/1988";"125,1500"
"19/04/1988";"126,4000"
"20/04/1988";"127,6700"
"21/04/1988";"128,9500"
"22/04/1988";"130,2400"
"25/04/1988";"131,5400"
"26/04/1988";"132,9900"
"27/04/1988";"134,4600"
"28/04/1988";"135,9400"
"29/04/1988";"137,4400"
"02/05/1988";"138,5600"
"03/05/1988";"139,7700"
"04/05/1988";"141,0000"
"05/05/1988";"142,2400"
"06/05/1988";"143,4900"
"09/05/1988";"144,7500"
"10/05/1988";"146,0200"
"11/05/1988";"147,3000"
"12/05/1988";"148,5900"
"16/05/1988";"149,8900"
"17/05/1988";"151,2000"
"18/05/1988";"152,5300"
"19/05/1988";"153,8700"
"20/05/1988";"155,2400"
"23/05/1988";"156,6200"
"24/05/1988";"157,9300"
"25/05/1988";"159,2500"
"26/05/1988";"160,5800"
"27/05/1988";"161,2500"
"31/05/1988";"162,6900"
"01/06/1988";"163,9500"
"02/06/1988";"165,2200"
"03/06/1988";"166,5000"
"06/06/1988";"167,7900"
"07/06/1988";"169,0900"
"08/06/1988";"170,4000"
"09/06/1988";"171,7200"
"10/06/1988";"173,0500"
"13/06/1988";"174,3400"
"14/06/1988";"175,6900"
"15/06/1988";"177,0500"
"16/06/1988";"178,4300"
"17/06/1988";"179,8300"
"20/06/1988";"181,2600"
"21/06/1988";"182,7600"
"22/06/1988";"184,2700"
"23/06/1988";"185,7900"
"24/06/1988";"187,5500"
"27/06/1988";"189,3200"
"28/06/1988";"191,1100"
"29/06/1988";"192,9200"
"30/06/1988";"194,6300"
"01/07/1988";"196,2300"
"04/07/1988";"197,8400"
"05/07/1988";"199,4700"
"06/07/1988";"201,1100"
"07/07/1988";"202,8400"
"08/07/1988";"204,5500"
"11/07/1988";"206,3100"
"12/07/1988";"208,1300"
"13/07/1988";"209,9700"
"14/07/1988";"211,8600"
"15/07/1988";"213,9100"
"18/07/1988";"216,0700"
"19/07/1988";"218,2900"
"20/07/1988";"220,5900"
"21/07/1988";"223,3100"
"22/07/1988";"226,0700"
"25/07/1988";"228,8700"
